"ActivityType" "SubjectID" "tBodyAcc.mean.X" "tBodyAcc.mean.Y" "tBodyAcc.mean.Z" "tBodyAcc.std.X" "tBodyAcc.std.Y" "tBodyAcc.std.Z" "tGravityAcc.mean.X" "tGravityAcc.mean.Y" "tGravityAcc.mean.Z" "tGravityAcc.std.X" "tGravityAcc.std.Y" "tGravityAcc.std.Z" "tBodyAccJerk.mean.X" "tBodyAccJerk.mean.Y" "tBodyAccJerk.mean.Z" "tBodyAccJerk.std.X" "tBodyAccJerk.std.Y" "tBodyAccJerk.std.Z" "tBodyGyro.mean.X" "tBodyGyro.mean.Y" "tBodyGyro.mean.Z" "tBodyGyro.std.X" "tBodyGyro.std.Y" "tBodyGyro.std.Z" "tBodyGyroJerk.mean.X" "tBodyGyroJerk.mean.Y" "tBodyGyroJerk.mean.Z" "tBodyGyroJerk.std.X" "tBodyGyroJerk.std.Y" "tBodyGyroJerk.std.Z" "tBodyAccMag.mean" "tBodyAccMag.std" "tGravityAccMag.mean" "tGravityAccMag.std" "tBodyAccJerkMag.mean" "tBodyAccJerkMag.std" "tBodyGyroMag.mean" "tBodyGyroMag.std" "tBodyGyroJerkMag.mean" "tBodyGyroJerkMag.std" "fBodyAcc.mean.X" "fBodyAcc.mean.Y" "fBodyAcc.mean.Z" "fBodyAcc.std.X" "fBodyAcc.std.Y" "fBodyAcc.std.Z" "fBodyAccJerk.mean.X" "fBodyAccJerk.mean.Y" "fBodyAccJerk.mean.Z" "fBodyAccJerk.std.X" "fBodyAccJerk.std.Y" "fBodyAccJerk.std.Z" "fBodyGyro.mean.X" "fBodyGyro.mean.Y" "fBodyGyro.mean.Z" "fBodyGyro.std.X" "fBodyGyro.std.Y" "fBodyGyro.std.Z" "fBodyAccMag.mean" "fBodyAccMag.std" "fBodyBodyAccJerkMag.mean" "fBodyBodyAccJerkMag.std" "fBodyBodyGyroMag.mean" "fBodyBodyGyroMag.std" "fBodyBodyGyroJerkMag.mean" "fBodyBodyGyroJerkMag.std"
"WALKING_DOWNSTAIRS" 21 0.28356924753125 -0.0159449020407813 -0.106730933734375 -0.71183157375 -0.616778031048438 -0.72983665303125 0.8806204821875 -0.2611716368125 -0.228086470359375 -0.97436904328125 -0.9633060453125 -0.95306685640625 0.07117313896875 0.00535155683126875 0.00106669334390625 -0.7704845676875 -0.710639518326562 -0.82145988375 -0.02410043010625 -0.0470380301317187 0.074540386203125 -0.83314260265625 -0.79845021921875 -0.718173457731562 -0.116349346140625 -0.0366871014515625 -0.050100410434375 -0.85445695375 -0.849349658125 -0.846407696875 -0.667869554498438 -0.7018144928125 -0.667869554498438 -0.7018144928125 -0.75732397575 -0.751065082265625 -0.720502864670313 -0.79268371484375 -0.84704128109375 -0.86645673078125 -0.73880728224375 -0.62806414196875 -0.7473835571125 -0.7025572153125 -0.635267722779687 -0.741853743671875 -0.780442650809375 -0.708619396353125 -0.80436168321875 -0.780559144210938 -0.735203894609375 -0.83716070859375 -0.80250490421875 -0.7932199625 -0.728794564203125 -0.8437525075 -0.8041685928125 -0.74189617146875 -0.69839123328125 -0.750366820984375 -0.73830851128125 -0.769604934415625 -0.81055180265625 -0.8171092428125 -0.8598565146875 -0.88602249125
"WALKING_DOWNSTAIRS" 22 0.2816214707 -0.0136837575 -0.11062144209 -0.93915494175 -0.8723387445 -0.8794713645 0.94746860875 -0.145503725025 0.0501665817975 -0.9760693935 -0.9530358655 -0.9207923435 0.0783561791 0.003029151795 -0.006547119835 -0.935235887825 -0.9227726085 -0.9579684335 -0.0482422364925 -0.0432610765 0.057586452325 -0.910145987 -0.9166500635 -0.9189748475 -0.102277263925 -0.0364720969025 -0.0374872685625 -0.930118791 -0.965021521 -0.96128926925 -0.894066609 -0.880456838075 -0.894066609 -0.880456838075 -0.943479043 -0.91971157825 -0.8883299051 -0.8638347105 -0.960722891 -0.9454008905 -0.940477480625 -0.8862043113 -0.91320765475 -0.93994872175 -0.87319467 -0.8720653225 -0.934973558375 -0.921063881 -0.9502706425 -0.94179622855 -0.9308496315 -0.96489122425 -0.8956309185 -0.93029601275 -0.923654034 -0.91553655775 -0.9108348105 -0.92508832925 -0.89992837605 -0.8892345615 -0.9184637345 -0.9207064005 -0.8978310805 -0.86722909975 -0.94665473625 -0.947529348
"WALKING_DOWNSTAIRS" 23 0.264520285413333 -0.0201212109788 -0.111601140573333 -0.749139603426667 -0.649152397038667 -0.616451463558667 0.882865825733333 -0.0521651165066667 -0.1697223314 -0.964902602666667 -0.9592238768 -0.928660318 0.066216898276 0.02251210410356 0.0128042952016 -0.794597685466667 -0.77965076028 -0.802274824933333 0.00145944294133333 -0.0855655920533333 0.0383776225613333 -0.825241081733333 -0.759666036133333 -0.680169177632 -0.0995839070266667 -0.0460262220666667 -0.0687511384386667 -0.848939667866667 -0.8298809244 -0.853157805066667 -0.664742126436 -0.7377471512 -0.664742126436 -0.7377471512 -0.7761990032 -0.788533762666667 -0.693057375026667 -0.7612844182 -0.835823116133333 -0.849092266666667 -0.766538824933333 -0.690249135706667 -0.683168031926667 -0.743019520213333 -0.651017776234667 -0.611465946344933 -0.797260025466667 -0.778922812253333 -0.7829183072 -0.8108071064 -0.7970379996 -0.820303986533333 -0.794615632413333 -0.758264317733333 -0.722682155957333 -0.836438910133333 -0.76281333 -0.697328471217333 -0.733178130746667 -0.781534077066667 -0.7697272014 -0.816570092 -0.778597449912 -0.793224273973333 -0.839076039733333 -0.875014146666667
"WALKING_DOWNSTAIRS" 24 0.284788632 -0.0163452713644444 -0.103072340777778 -0.278069056864444 -0.144696131262222 -0.223353876733333 0.951189157111111 -0.117331154711111 -0.155537872666667 -0.973301325777778 -0.947920277333333 -0.953952992 0.0752244292488889 0.0115424187237778 -0.00691420986222222 -0.398456527333333 -0.230563768933333 -0.359179409444444 -0.0488948050711111 -0.0701366697644445 0.09690872856 -0.511339687333333 -0.459236289777778 -0.431975057777778 -0.0980348423533333 -0.0294596841733333 -0.0470210307777778 -0.366764827164444 -0.488286390888889 -0.483683169333333 -0.190946670931111 -0.23263332066 -0.190946670931111 -0.23263332066 -0.320184789022222 -0.241018377155556 -0.344022923111111 -0.455299913111111 -0.471277783111111 -0.461595937111111 -0.339849967688889 -0.150432659888889 -0.23056840514 -0.256431779649333 -0.1970392614 -0.284477073355556 -0.424376021777778 -0.284050311577778 -0.328220704577778 -0.426026406 -0.224693076533333 -0.3878637636 -0.348123691022222 -0.425740390222222 -0.371846217555556 -0.564575646888889 -0.485666617555556 -0.506315109333333 -0.195661881837778 -0.375173681606667 -0.269442302911111 -0.212725721644444 -0.436309846666667 -0.569364909333333 -0.475716551777778 -0.481737766666667
"WALKING_DOWNSTAIRS" 25 0.305431192622951 0.0143545723690164 -0.123550994737705 -0.686715875688525 -0.500300898685246 -0.691690312278688 0.573731566557377 0.0250577054590164 0.24932454167377 -0.925235417377049 -0.774814884918033 -0.86211920704918 0.106088664388525 0.015579219952623 -0.0317498869365574 -0.796894782786885 -0.75534126442623 -0.882189114262295 0.0274029847967213 -0.0827218466934426 0.146257814909836 -0.694263520983607 -0.783637687213115 -0.769530313442623 -0.0914782901770492 -0.0494795506052459 -0.0468906833934426 -0.767672131311475 -0.908688851639344 -0.838243523114754 -0.527061854180328 -0.571578322786885 -0.527061854180328 -0.571578322786885 -0.799044853114754 -0.794224904918033 -0.623369605344262 -0.705307163934426 -0.858131936065574 -0.860521987540984 -0.738259573770492 -0.585164306163934 -0.776927239344262 -0.669232845429508 -0.493655324796721 -0.67490870304918 -0.804815209344262 -0.771139607213115 -0.871151154098361 -0.807308473934426 -0.754543933278689 -0.892124116721312 -0.668902951672131 -0.830502606885246 -0.761511228360656 -0.704959640081967 -0.761165717213115 -0.793965143278689 -0.634242805245902 -0.610226536606557 -0.786399669508197 -0.805611678852459 -0.764504660163934 -0.720795866885246 -0.863225865245902 -0.866749383442623
"WALKING_DOWNSTAIRS" 26 0.275912341113636 -0.0198832531990909 -0.10963378625 -0.979017128636364 -0.965521217954545 -0.975059123181818 0.211810646818182 0.451643998795455 0.421621739318182 -0.960881209090909 -0.972722211363636 -0.976607280454545 0.07879508535 0.0171919950702273 -0.000805544629090909 -0.990800572954545 -0.987361241818182 -0.990201616136364 -0.0328848761909091 -0.0841020948181818 0.0765886336363636 -0.990544168636364 -0.979040899318182 -0.970343121590909 -0.09798113275 -0.0398828672545455 -0.0535209797727273 -0.995056267954545 -0.990730713409091 -0.993125011136364 -0.972677912727273 -0.957838507727273 -0.972677912727273 -0.957838507727273 -0.990942199772727 -0.990151906363636 -0.951024447045455 -0.966085778636364 -0.993372012727273 -0.991618543863636 -0.981101905 -0.971756175 -0.982546906363636 -0.978203899318182 -0.964006335 -0.972673270227273 -0.990817371590909 -0.987356057727273 -0.988269882954545 -0.991630905909091 -0.988317438636364 -0.9907851075 -0.989094251363636 -0.983610153863636 -0.971735446363636 -0.9910193175 -0.976841438409091 -0.972554041818182 -0.966536199090909 -0.959218972727273 -0.989758373181818 -0.989474141818182 -0.9754717675 -0.966056068863636 -0.991871865227273 -0.991523935454545
"WALKING_DOWNSTAIRS" 27 0.279637856617647 -0.0167432312926471 -0.115661228342647 -0.626721021073529 -0.582152668607353 -0.624345924161765 0.925072744705882 -0.205125363970588 -0.134390977887737 -0.974663399264706 -0.967555065882353 -0.949220966764706 0.0579591755220588 0.0175978314205882 0.00467329274911765 -0.703349944283824 -0.706258218970588 -0.804738579558824 -0.0873321210661765 -0.0208403054152941 0.123092214675 -0.775754168264706 -0.787386797205882 -0.632424555073529 -0.0725211445867647 -0.058832420895 -0.0494796551014706 -0.832243859852941 -0.830136925588235 -0.803908065 -0.579327713573529 -0.652521224808824 -0.579327713573529 -0.652521224808824 -0.721481165029412 -0.703783038573529 -0.644499452286765 -0.737490555889706 -0.826666515588235 -0.835830265147059 -0.679585372573529 -0.638185951970588 -0.706263788220588 -0.608576342720588 -0.581935721426471 -0.612394324588235 -0.719023493860294 -0.717516928235294 -0.788144024852941 -0.713465915705882 -0.714281540352941 -0.819889077205882 -0.761199797058824 -0.7793159075 -0.696620927544118 -0.783164654441176 -0.795256767352941 -0.649236863441176 -0.655376554264706 -0.704898467764706 -0.696097472676471 -0.715842740926471 -0.782610863970588 -0.75677686075 -0.832297268823529 -0.852164812058824
"WALKING_DOWNSTAIRS" 28 0.281261622545455 -0.0219268193690909 -0.103619462552727 -0.173694183992727 -0.0764090854545455 -0.318753003636364 0.915502161272727 -0.258889663090909 -0.164945141909091 -0.963232120909091 -0.950933621272727 -0.926430028 0.0674117355963636 0.0373482016690909 0.0134272578381818 -0.256023790127273 -0.210846199690909 -0.554516265818182 -0.101592206396364 -0.014296561974 0.1055390558 -0.450237804818182 -0.440331915636364 -0.219578668925455 -0.0631857965672727 -0.0707222484418182 -0.0866435564676364 -0.3850123574 -0.612415661272727 -0.446649118545455 -0.114675267881818 -0.225919568256364 -0.114675267881818 -0.225919568256364 -0.279662196018182 -0.300853203832727 -0.235375359770909 -0.402847427909091 -0.525146788909091 -0.572783250909091 -0.175266341789091 -0.0872269065272727 -0.367526830127273 -0.173935071845455 -0.130013797494545 -0.347567106909091 -0.268358123876364 -0.262962497310909 -0.508430588 -0.311561904545455 -0.208126468245455 -0.600248567636364 -0.307223897472727 -0.446062832654545 -0.238978005836364 -0.497108962363636 -0.442140527272727 -0.2881136068 -0.183614198145455 -0.372329867527273 -0.26475645586 -0.355939857327273 -0.453901709043636 -0.47181874 -0.579057149272727 -0.595619515272727
"WALKING_DOWNSTAIRS" 29 0.283729732266667 -0.0168308789355556 -0.0979339800333333 0.150132613733333 -0.119215024028889 -0.216869263426667 0.949284215111111 -0.0797717487333333 0.0898154475111111 -0.943973686888889 -0.915508443333333 -0.858693356222222 0.0711183380955556 0.00777941721111111 -0.0154241747088889 -0.0384103293095556 -0.0833940314466667 -0.493317354 -0.037034163991 -0.0863771375222222 0.0771811322088889 -0.271522193697778 -0.373552612666667 -0.319351327333333 -0.0678824559822222 -0.0523656840344444 -0.04462732374 -0.345817962088889 -0.691552451555556 -0.392356852 0.0962330287555556 0.115290282622222 0.0962330287555556 0.115290282622222 -0.149966223728889 -0.0470343868844444 -0.109047916871111 -0.243647715526667 -0.540597366444444 -0.596766073777778 0.100127140776 -0.0253299918666667 -0.278540515333333 0.167572061222222 -0.231872724284444 -0.247984522626667 -0.0537639074666667 -0.101952359995556 -0.428563949111111 -0.110704238286667 -0.128387800191111 -0.558843832444444 -0.184870348435556 -0.456511899333333 -0.2146263176 -0.306470079877778 -0.333405384666667 -0.420771579555556 0.0933772178133333 -0.0472580024044444 -0.0195514366748889 -0.0908947977622222 -0.369291957777778 -0.296015161594 -0.596090807555556 -0.626879870222222
"WALKING_DOWNSTAIRS" 30 0.280522313454545 -0.0205503358492727 -0.103506627043636 -0.150839540036364 -0.0694529526509091 -0.134968215454545 0.949356160909091 -0.157525895418182 0.0132310794818182 -0.958449481272727 -0.919116138181818 -0.872444427818182 0.0721310900854545 0.00180582616181818 -0.0133744044690909 -0.324317233212727 -0.326024105361818 -0.547419155454545 -0.0384243649983636 -0.0863453217654545 0.07900337736 -0.335763259836364 -0.222567194327273 -0.271678136818182 -0.0658537787981818 -0.0423486194836364 -0.0445520923527273 -0.602967767636364 -0.664054673272727 -0.551602977636364 -0.0741698740238182 -0.102128319976364 -0.0741698740238182 -0.102128319976364 -0.386666810247273 -0.263613548323636 -0.0981769743290909 -0.186336412727273 -0.620139622545455 -0.684069730545455 -0.216075013607273 -0.130388710496364 -0.275897307727273 -0.127881447940364 -0.100375065985455 -0.136844650741818 -0.3405585458 -0.354904151509091 -0.492314169272727 -0.369280712818182 -0.340877878636364 -0.602649955636364 -0.331729847369091 -0.367110519454545 -0.291044108363636 -0.347659669801273 -0.154689530436364 -0.333796448909091 -0.120766556158182 -0.233439411536182 -0.262627968563636 -0.271930683506905 -0.385271096054545 -0.206715403172727 -0.678947689272727 -0.713610886727273
"WALKING_UPSTAIRS" 1 0.255461689622641 -0.0239531492643396 -0.0973020020943396 -0.35470802509434 -0.00232026501698113 -0.0194792388471698 0.89335109754717 -0.362153364339623 -0.075402939754717 -0.956367027924528 -0.952849233207547 -0.912379410377358 0.101372729922642 0.0194863076188679 -0.0455625449113208 -0.446843887735849 -0.378274426037736 -0.706593530943396 0.050549379754717 -0.166170015088679 0.0583595463981132 -0.544871104528302 0.00410518379811321 -0.50716867490566 -0.122232768011321 -0.0421485884509434 -0.0407125527654717 -0.614786508490566 -0.601696656226415 -0.606332002264151 -0.129927630735849 -0.324970929245283 -0.129927630735849 -0.324970929245283 -0.466503446226415 -0.478991622075472 -0.126735589969811 -0.14861931805283 -0.59488286509434 -0.648553044339623 -0.404321784150943 -0.190976720811321 -0.433349702075472 -0.337428188679245 0.0217695106566038 0.0859565543849057 -0.479875245660377 -0.41344458754717 -0.685474353962264 -0.461907025849057 -0.381777065283019 -0.726040200754717 -0.492611667924528 -0.319474609056604 -0.453597213018868 -0.565892490754717 0.151538905566038 -0.57170784 -0.352395944716981 -0.416260101509434 -0.44265216245283 -0.533059853773585 -0.325961457396226 -0.182985518264151 -0.634665082075472 -0.693930521509434
"WALKING_UPSTAIRS" 2 0.253141350852941 -0.0175451214941176 -0.137582984882353 -0.679537569117647 -0.433682093626471 -0.413366714341176 0.795288725 -0.349003300882353 -0.160252080294118 -0.951900704117647 -0.938531025882353 -0.897203422941176 0.0746233468808823 -0.0143822853885294 0.0227613387294118 -0.628026460382353 -0.611232370264706 -0.720601305294118 -0.0383799724394118 -0.0482846373088235 0.1070675255 -0.670781975882353 -0.727479900588235 -0.436152839252941 -0.0972738787352941 -0.03896847815 -0.0506682615205882 -0.692640788235294 -0.779767425294118 -0.727570812647059 -0.523530085794118 -0.584745495294118 -0.523530085794118 -0.584745495294118 -0.64640709 -0.586416408676471 -0.546081919764706 -0.629654183529412 -0.755672924705882 -0.755552888235294 -0.650447635 -0.515386927411765 -0.526511627579412 -0.692193392352941 -0.430190212411765 -0.400577054558824 -0.628994711529412 -0.621041463911765 -0.695132984411765 -0.661402680294118 -0.627683713352941 -0.744848027647059 -0.608389975970588 -0.715916386470588 -0.547866830176471 -0.691750770882353 -0.737089245882353 -0.45652026 -0.564860934470588 -0.661746743823529 -0.576561663382353 -0.601597631094118 -0.678431677352941 -0.661891925294118 -0.756053450882353 -0.772068866176471
"WALKING_UPSTAIRS" 3 0.267808466875 -0.0106190303638889 -0.103669543383639 -0.753791983472222 -0.582153943755556 -0.723207980555556 0.913422779583333 -0.29773175672625 -0.0261392173902778 -0.961905930555556 -0.920058598611111 -0.912539860694444 0.0568631315109722 0.0253748689466667 0.00742628898736111 -0.791965494027778 -0.717107528318056 -0.886045174444444 -0.001928020425 -0.0742480058 0.0545874519027778 -0.76237405125 -0.818260414027778 -0.770792596944444 -0.108785560486111 -0.0384700083888889 -0.0442719247333333 -0.803757004861111 -0.902777191944444 -0.830660139166667 -0.671963943180556 -0.708852787361111 -0.671963943180556 -0.708852787361111 -0.789536958055556 -0.776164237916667 -0.706327946666667 -0.735543465263889 -0.862237187361111 -0.881619647222222 -0.780014875833333 -0.636901091419444 -0.792758642222222 -0.744913185236111 -0.5820294601625 -0.710468116666667 -0.803383316388889 -0.730830590708333 -0.873356431388889 -0.798717448333333 -0.721525219875 -0.89750090375 -0.747030443055556 -0.839114381111111 -0.756145090416667 -0.769960061527778 -0.808069206944444 -0.797474914305556 -0.717330455694444 -0.750858250138889 -0.775482559305556 -0.778197522916667 -0.789376680416667 -0.747950446172222 -0.884881051805556 -0.885767309861111
"WALKING_UPSTAIRS" 4 0.273327929302326 -0.0248296511461395 -0.102142026906977 -0.23292448655814 -0.072446903207907 -0.383664756046512 0.945640508837209 -0.230598594325581 0.0812257851162791 -0.947010089534884 -0.903718799302326 -0.893997108837209 0.0445967178604651 0.0221288639162791 0.0103402174767442 -0.401537674883721 -0.284146723883721 -0.730541852093023 0.013909879127907 -0.0416571606906977 0.0708801732697674 -0.464757712093023 -0.563339401627907 -0.368875692790698 -0.126755171525581 -0.0348890822581395 -0.0705688044318605 -0.532556357209302 -0.839505344883721 -0.561823991627907 -0.1684041832 -0.218919736627907 -0.1684041832 -0.218919736627907 -0.414694954186047 -0.446011335116279 -0.311241943255814 -0.502905139069767 -0.688450254418605 -0.750171214186046 -0.316795860906977 -0.119831067572093 -0.531199317209302 -0.203139151343023 -0.10904470432093 -0.358085295813953 -0.435023946046512 -0.302061778759535 -0.693010136046512 -0.420488817209302 -0.314915994674419 -0.768223554651163 -0.380549271627907 -0.685916227906977 -0.360374424651163 -0.494238849069767 -0.506440022093023 -0.431479834883721 -0.283422895767442 -0.307555176976744 -0.408183166511628 -0.503173605581395 -0.56805523 -0.54580573372093 -0.735755556976744 -0.789326193255814
"WALKING_UPSTAIRS" 5 0.279892696666667 -0.0245648800866667 -0.103391326133333 -0.400693155395556 -0.214113187626667 -0.491902585844444 0.942452570888889 -0.163772341064444 0.0627110708451111 -0.960144660888889 -0.922334487777778 -0.872687354 0.0327491921555556 0.00655776721555556 -0.0501386671131111 -0.496095923866667 -0.418625175955556 -0.761914444888889 0.00814358303844444 -0.0806030008111111 0.0470547416622222 -0.606416293333333 -0.611356408666667 -0.492235230377778 -0.129959542711111 -0.0466230038477778 -0.0637590637733333 -0.544054136822222 -0.742865913333333 -0.517605227977778 -0.310317708445556 -0.403823065666667 -0.310317708445556 -0.403823065666667 -0.510149649666667 -0.539788795777778 -0.464183442986667 -0.536580512 -0.646737654888889 -0.695057491333333 -0.461481262222222 -0.285851633253333 -0.615785935111111 -0.379302805313333 -0.228205450633333 -0.4713028388 -0.533856713333333 -0.4639748484 -0.739779581111111 -0.502149719288889 -0.408384333573333 -0.782885959333333 -0.494935872746667 -0.660001623777778 -0.412353250404444 -0.643096984222222 -0.588634908444444 -0.569426149555556 -0.438489801777778 -0.479422884577778 -0.513396032244444 -0.579270176666667 -0.573214632666667 -0.592406646222222 -0.705237867111111 -0.703629348222222
"WALKING_UPSTAIRS" 6 0.277535667345455 -0.0212113228636364 -0.110958274927273 -0.0384602139109091 -0.0131761187418182 -0.480565780272364 0.934876722 -0.224469259636364 0.0329613859334545 -0.961628917090909 -0.935754151090909 -0.939226065818182 0.084216876 0.0205487311927273 -0.00875150206545454 -0.180411440223636 -0.123643219643636 -0.521717698272727 -0.0857416271727273 -0.0360151861781818 0.0809125079505455 -0.426175979387273 -0.39467689484 -0.336308339378182 -0.0431609828418182 -0.0671584655072727 -0.0385889657581818 -0.263328050125455 -0.421692361763636 -0.165052821690909 -0.0528844569489091 -0.042100645 -0.0528844569489091 -0.042100645 -0.226616546072727 -0.157161624363636 -0.252419572764364 -0.294534404143636 -0.346193097090909 -0.373789541193818 -0.0828521381818182 -0.0541807891727273 -0.465546342036364 -0.0232233337381818 -0.0558469614545455 -0.536750268436364 -0.212072111361818 -0.212750281056364 -0.480905325963636 -0.222585873034691 -0.0861208965618182 -0.561030230472727 -0.238387506096364 -0.366552864472727 -0.170643786085455 -0.489718824696364 -0.418875124472727 -0.463256281872727 -0.0420608915636364 -0.193247841309091 -0.135454727654545 -0.192430934329091 -0.276986937727273 -0.439147709661818 -0.387155325372727 -0.400299583978727
"WALKING_UPSTAIRS" 7 0.276428505 -0.0189648908851852 -0.110991336825926 -0.0733608099444444 -0.148187132361111 -0.0361406500083333 0.93109893 -0.144993216925926 -0.159258637796296 -0.963265916481482 -0.954972489814815 -0.92076140537037 0.0775234822222222 0.00636615510555556 -0.000973820162962965 -0.130842203069444 -0.260660469346296 -0.316061489068148 -0.102655389218519 -0.0513232763061111 0.105404221474259 -0.441623795407407 -0.322081960814815 -0.390530836111111 -0.0628445125740741 -0.0439606390103704 -0.0711665300537037 -0.449502403407407 -0.327708494796296 -0.444171467277778 -0.0352996796185185 0.0484272008735185 -0.0352996796185185 0.0484272008735185 -0.207683293383889 -0.00927196660740741 -0.24065265 -0.266593056981482 -0.408767004444444 -0.310238736574074 -0.0942592533703704 -0.145583032574074 -0.107247047338889 -0.0667555270185185 -0.204780445574074 -0.0765529935351852 -0.174513322931481 -0.286150146611111 -0.264666694542593 -0.165090649511111 -0.284873257 -0.366725692459259 -0.343754331111111 -0.251065132296296 -0.323187585944444 -0.475763937203704 -0.375948485555556 -0.473908647592593 0.0580228984444444 -0.121633982825926 -0.0144555112537037 -0.0120731872185185 -0.274176970685185 -0.392738252037037 -0.315876536722222 -0.352423534259259
"WALKING_UPSTAIRS" 8 0.262323154411765 -0.0231757386382353 -0.111289310941176 -0.300444571794118 0.0969727073529412 -0.0768011820588235 0.899238009117647 -0.254018193363529 -0.0978738581735294 -0.940327629705882 -0.930518658529412 -0.881800054411765 0.0776566626764706 -0.000473018588235295 -0.0787051308470588 -0.325025055911765 -0.173202013617647 -0.570119432941177 0.146739265211765 -0.168913545608824 0.0103720202352941 -0.421560836647059 -0.154033316229412 -0.0222832104441176 -0.142770827382353 -0.0303468067941176 -0.0122420771941176 -0.465850309117647 -0.504013117352941 -0.543302479705882 -0.0697379414705882 -0.341182376088235 -0.0697379414705882 -0.341182376088235 -0.294130665676471 -0.364290760794118 -0.0225631217941176 -0.215467158735294 -0.485482112941176 -0.560095846470588 -0.299836737379412 0.0440080195588235 -0.254786268179412 -0.301839124264706 0.0534579 -0.0581470808235294 -0.338409709964706 -0.194064987888235 -0.518536247352941 -0.373055769882353 -0.209699596441176 -0.621953588823529 -0.313352176147059 -0.211747651261765 -0.110388108676471 -0.457733323588235 -0.128178404458824 -0.0869812118941176 -0.273332368764706 -0.488331451176471 -0.290353369467647 -0.479015398558824 -0.304468377852941 -0.290703079985294 -0.532813071764706 -0.631925690588235
"WALKING_UPSTAIRS" 9 0.245284502886364 -0.0296383426045455 -0.0724965297954545 -0.951626963409091 -0.877241224090909 -0.825224906681818 0.908030796136364 -0.0818754838977273 0.135354108590909 -0.954012807045455 -0.943289901590909 -0.871613343886364 0.0765047870386364 0.0130199944840909 -0.00684755839295455 -0.960617114318182 -0.961057515681818 -0.961921491363636 -0.0345015835106818 -0.0579892367572727 0.08659339825 -0.931555843636364 -0.918989235 -0.919691217045455 -0.0981389114318182 -0.0427509896568182 -0.0577333401068182 -0.950506213181818 -0.970431479090909 -0.964734183181818 -0.887853662045455 -0.853801665454545 -0.887853662045455 -0.853801665454545 -0.964877705454545 -0.948681074318182 -0.893545707727273 -0.884898165227273 -0.969083797272727 -0.958251281136364 -0.953476040454545 -0.917794208409091 -0.890990217954545 -0.951547333181818 -0.868311229840909 -0.809939981163636 -0.961217236136364 -0.961717143409091 -0.958162352272727 -0.963576392954545 -0.963222284090909 -0.964242349772727 -0.925026389318182 -0.939562412954545 -0.932831075454545 -0.934507344318182 -0.910688559090909 -0.923960921136364 -0.892103348863636 -0.859269050227273 -0.950422085 -0.945531143863636 -0.919255048636364 -0.885114211363636 -0.961563918636364 -0.956934909545455
"WALKING_UPSTAIRS" 10 0.284775164117647 -0.0161883301882353 -0.111476364686275 -0.751044921431373 -0.756108748215686 -0.811291670980392 0.243586890784314 0.055641357 0.201510393235294 -0.971383334901961 -0.983309099019608 -0.978155387254902 0.0854371764117647 0.0132085455235294 -0.00358076176882353 -0.720725886643137 -0.745941722192157 -0.854180015490196 -0.0081345315372549 -0.0681364116909804 0.0968597876470588 -0.850090651372549 -0.766413457647059 -0.770297404705882 -0.105159117343137 -0.039546812054902 -0.0542843234078431 -0.830962850588235 -0.858268580784314 -0.838409463529412 -0.747962802862745 -0.755876301882353 -0.747962802862745 -0.755876301882353 -0.766896198627451 -0.706674453907843 -0.748741616470588 -0.814152612745098 -0.847053013529412 -0.861949192745098 -0.732645461568627 -0.738456905243137 -0.820844047058824 -0.758966039411765 -0.781358119215686 -0.820617328431373 -0.737503508176471 -0.752827828490196 -0.840252757843137 -0.728130598737255 -0.756540991254902 -0.866918433137255 -0.807003089803922 -0.797677978235294 -0.761357613901961 -0.863845309803922 -0.75104401845098 -0.794323784117647 -0.73891935434902 -0.804196985882353 -0.70725523775098 -0.707333479094118 -0.82558834254902 -0.838974237254902 -0.863633662352941 -0.869499958431373
"WALKING_UPSTAIRS" 11 0.27896767847619 -0.0275158214002381 -0.113231098571429 -0.00196098947619048 0.00940154443809524 -0.261650138095238 0.921064364761905 -0.259386319761905 0.147700168238095 -0.951454157857143 -0.917523869523809 -0.915462049047619 0.092167236397619 0.0338492648238095 -0.00207833253571429 -0.224408104652381 -0.236376220190476 -0.659540851428571 -0.061108091097619 -0.0623307844690476 0.0707637399166667 -0.404455014380952 -0.419055759285714 -0.47445794047619 -0.00650163361190476 -0.0644858588119048 -0.0331087090142857 -0.576665772857143 -0.73079788 -0.605738292619048 0.0349122664809524 -0.0867092395714286 0.0349122664809524 -0.0867092395714286 -0.315154340071429 -0.266111632309524 -0.222275770809524 -0.34528286937381 -0.65890059 -0.725284206428571 -0.123703630404762 -0.0806393797642857 -0.43365214047619 0.039950957952381 -0.0108346852452381 -0.240938412745238 -0.264213097004762 -0.278446393709524 -0.620678500714286 -0.253826682380952 -0.242160463 -0.697840356428571 -0.352696860690476 -0.546697068809524 -0.433666791666667 -0.427436153642857 -0.364210426595238 -0.536962481904762 -0.0817207129047619 -0.234522523516667 -0.241707270947619 -0.305318022619048 -0.487202878571429 -0.371491363095238 -0.715370502857143 -0.759012445
